review_id,sentence_id,text,status,Food,Staff / service,Price / value,Wait times,Atmosphere / facilities,Business operations,Recommendations / loyalty,Overall experience
35,1,The best rotisserie chicken ever!,candidate matches,1,0,0,0,0,0,1,0
35,2,Wow.,unclassified,0,0,0,0,0,0,0,0
35,3,This place gets super busy (rightfully so) and usually the line is out the door.,candidate matches,0,0,0,1,1,0,0,0
35,4,Very minimal seating so plan accordingly.,candidate matches,0,0,0,0,1,1,0,0
35,5,The Portuguese chicken here is mouthwatering.,candidate matches,1,0,0,0,0,0,1,0
35,6,"So flavorful, so fresh and very reasonably priced.",candidate matches,1,0,1,0,0,0,0,0
35,7,Absolutely love this place.,unclassified,0,0,0,0,0,0,0,0
36,1,Wow!,unclassified,0,0,0,0,0,0,0,0
36,2,This place was popular!,candidate matches,0,0,0,0,1,0,0,0
36,3,I was visiting Montreal for the weekend and the first thing we did was go to Ma Poule Mouillée for some poutine!,candidate matches,1,1,0,1,0,1,1,1
36,4,We ordered the small poutine with chicken and chorizo.,candidate matches,1,1,0,0,0,1,1,0
36,5,I also ordered a half chicken platter and asked for rice instead of fries.,candidate matches,1,0,1,0,0,1,0,0
36,6,"For the drink, I saw that they had some Portuguese sodas!",unclassified,0,0,0,0,0,0,0,0
36,7,"I got a passion fruit soda, it was good!",unclassified,0,0,0,0,0,0,0,0
36,8,We hovered around waiting for somewhere to sit.,candidate matches,0,0,0,1,0,0,0,0
36,9,The poutine was delicious!,candidate matches,1,1,0,0,0,1,1,0
36,10,It was a hearty meal.,candidate matches,1,1,1,1,1,1,0,0
37,1,I had to try their poutine as it was highly rated from poutines lovers.,candidate matches,1,1,0,0,0,1,1,0
37,2,"They are just across the street from La banquise and near LaFontaine parc, so be aware there's always a line to enter, but ut worth it to have their good food..",candidate matches,0,0,0,0,0,0,1,0
37,3,Their chicken poutine is excellent and on my top5 poutine in Montréal.,candidate matches,1,1,1,0,0,1,1,0
37,4,Service is quick and efficient and once you're in you don't wait long.,candidate matches,0,1,0,0,0,0,0,0
37,5,Il fallait que j'essaie leur poutine car elle est très bien notée.,unclassified,0,0,0,0,0,0,0,0
37,6,Ils sont placés juste en face de la banquise et près du parc LaFontaine donc préparé vous à attendre un peu car il y a toujours une ligne.,unclassified,0,0,0,0,0,0,0,0
37,7,"Mais l'attente en vaux la peine car leur poutine est excellente, en fait c'est dans mon top5 des poutine à Montréal.",candidate matches,0,0,0,0,0,0,1,0
37,8,Le service est rapide et dès que vous êtes entré vous n'attendez pas longtemps.,unclassified,0,0,0,0,0,0,0,0
38,1,"I first heard about this place on ""Somebody Feed Phil"" on Netflix.",candidate matches,0,0,0,0,0,0,1,0
38,2,On my train ride up other passengers were discussing it.,unclassified,0,0,0,0,0,0,0,0
38,3,"Except for the line wrapped around the corner, this place lived up to the hype!",candidate matches,0,0,0,0,1,0,0,0
38,4,"I had the Louis Cyr (1/2 chicken, fries and salad) and it was soooo good.",candidate matches,1,0,1,0,0,1,0,0
38,5,"The poutine looked great but for a number of reasons, it didn't fit into my needs.",candidate matches,1,1,1,0,0,1,1,0
38,6,But everyone who ordered it was more than satisfied!,unclassified,0,0,0,0,0,0,0,0
38,7,The service is like a cafeteria line and I don't speak French but the staff is dedicated to working it out.,candidate matches,0,1,0,0,0,0,0,0
38,8,"The restaurant is kind of small but I had mine to go, so I didn't have to contend with finding a seat.",candidate matches,0,0,0,0,1,1,0,0
38,9,I definitely recommend that it gets added to your list of places to eat in Montreal.,candidate matches,1,0,0,0,0,0,1,1
39,1,Had to come and try the chicken poutine!,candidate matches,1,1,0,0,0,1,1,0
39,2,"Overall: 4/5 Food: Chicken poutine 4/5 - I thought it was pretty goods; I'm not a huge poutine person, but was recommended it from someone in Toronto.",candidate matches,1,1,1,0,0,1,1,0
39,3,"I wouldn't necessarily tell someone to go out of their way to try this, but it was good!",unclassified,0,0,0,0,0,0,0,0
39,4,"Mind you, I would have probably loved a chicken sandwich more, but tried this instead.",candidate matches,1,0,1,0,0,1,0,0
39,5,"Ambiance: 2/5 - it was so busy for takeout and the tables are in the same area, so wasn't the most comfortable seating arrangement.",candidate matches,0,1,0,0,0,1,0,0
39,6,"Service: 5/5 - they're very efficient, fast, and friendly.",candidate matches,0,1,0,0,0,0,0,0
39,7,Had a great system going on!,unclassified,0,0,0,0,0,0,0,0
40,1,"That is the beauty of travel, you come up with something that you will always remember.",unclassified,0,0,0,0,0,0,0,0
40,2,"This is not super fancy, or fine dining, in fact, this is your daily around-the-corner restaurant, but trust me, this is the best rotisserie chicken with potatoes I ever had.",candidate matches,1,0,1,0,1,0,0,0
40,3,and I mean it.,unclassified,0,0,0,0,0,0,0,0
40,4,Especially Potatoes - what is this?,unclassified,0,0,0,0,0,0,0,0
40,5,"super soft, not dry, juicy - how do they cook it?",candidate matches,1,1,0,0,0,0,0,0
40,6,I know a thing or two about cooking and I know my boiled potatoes can never be this soft.,unclassified,0,0,0,0,0,0,0,0
40,7,"and though this is super popular across social media, - it deserves all those hypes.",unclassified,0,0,0,0,0,0,0,0
40,8,"Luckily, I reached by 12 so I did not have to be in the 40 mins, 1 hr long line.",candidate matches,0,0,0,1,0,0,0,0
40,9,I did not try their poutine (to be honest- I did not like the idea of it) I ordered-     1/2 Chicken served with fries & Salad.,candidate matches,1,1,1,0,0,1,1,0
40,10,"and being how greedy I am with food; I was about to order 2nd item - but as usual ""an unknown hero (aka my wife)"" came to save me and said- ""let's finish this first then we will order again"".",candidate matches,0,0,0,0,0,1,0,0
40,11,"and glad, she saved me because that one order- we both were not able to finish that- it was too much for us.",unclassified,0,0,0,0,0,0,0,0
40,12,"not sure half chicken is how many pieces, but it was like 2 legs, and one breast with wings - with like 10-15 pieces of ""amazing soft juicy [and I know I never going to have them in the future, no matter what unless I visit Portugal or visit Montreal again] potatoes"", with salad at the side.",candidate matches,1,0,0,0,0,1,1,0
40,13,"man, if I visit Montreal again, trust me I will visit for this only.",candidate matches,0,0,0,0,0,0,1,1
40,14,"Quantity: too much, one item can be enough for 2 people unless you are Dwayne Johnson Ambience: In two words, very cool.",candidate matches,1,0,0,0,0,0,0,0
40,15,I like how the establishment has managed to have a decent amount of seating while keeping the disturbance of the line flow to a minimum...,candidate matches,0,0,0,0,1,0,0,0
40,16,first you order at the entrance and then you pay.,candidate matches,0,0,0,0,0,1,0,0
40,17,There are a couple of two 6-seater tables and 6 long stools facing roads.,unclassified,0,0,0,0,0,0,0,0
40,18,that it Price: it was our cheapest and best meal of the Montreal trip- that says enough about this.,candidate matches,1,0,1,0,0,1,1,1
40,19,Ma Poule Mouillée is a counter service restaurant - great food for a reasonable price.,candidate matches,0,0,0,1,0,0,1,0
40,20,"The place is popular, drawing a varied clientele.",unclassified,0,0,0,0,0,0,0,0
42,1,"I was never overly interested in poutine (sorry, I can hear the gasps!",candidate matches,1,1,0,0,0,1,1,0
42,2,"lol), but when in Canada, right?",unclassified,0,0,0,0,0,0,0,0
42,3,OMG- their chicken & poutine was top notch.,candidate matches,1,1,1,0,0,1,1,0
42,4,"There was a small line around 8:00pm on a weekday, but nothing that was bad.",candidate matches,0,1,0,1,1,0,0,0
42,5,"The chicken was absolutely, hands down, AMAZING.",candidate matches,1,1,1,0,0,0,1,0
42,6,The pastel de nata was the best follow up dessert.,candidate matches,1,0,0,0,0,0,0,0
42,7,"I'm not going to lie, I also ate the leftovers for breakfast, too :) Seating is not really great for young kids (mostly high tops with just a few tables), but we just ran it back to our hotel!",candidate matches,0,0,0,0,1,1,0,0
42,8,Would highly recommend!,candidate matches,0,0,0,0,0,0,1,0
43,1,Nice neighborhood gem!,unclassified,0,0,0,0,0,0,0,0
43,2,This place was recommended by a friend and it did not disappoint.,candidate matches,0,0,0,0,1,0,1,1
43,3,Definitely a local spot because I wasn't sure what to order and the staff expected that I should.,candidate matches,0,1,0,0,0,1,1,0
43,4,They were extremely helpful though.,unclassified,0,0,0,0,0,0,0,0
43,5,I ordered the spicy chicken poutine.,candidate matches,1,1,0,0,0,1,1,0
43,6,It was served hot!,candidate matches,1,0,0,0,1,0,0,0
43,7,It was delicious but way too much food for me to finish in one sitting.,candidate matches,1,0,1,0,1,1,0,0
43,8,"If you're in the area, do yourself a favor and check this spot out!",candidate matches,0,0,0,0,1,1,1,0
44,1,We both love poutine.,candidate matches,1,1,0,0,0,1,1,0
44,2,We decided to give this place a try.,unclassified,0,0,0,0,0,0,0,0
44,3,The poutine here were the best non classic poutine we've ever had.,candidate matches,1,1,0,0,0,1,1,0
44,4,"If you love poutine, this place is a must try.",candidate matches,1,1,0,0,0,1,1,0
44,5,It's amazing!,unclassified,0,0,0,0,0,0,0,0
44,6,Generous portion!,unclassified,0,0,0,0,0,0,0,0
44,7,The line can be quire long but it moves pretty quickly.,candidate matches,0,1,0,1,0,0,0,0
44,8,Highly recommended.,candidate matches,0,0,0,0,0,0,1,0
44,9,We'll definitely go back!,candidate matches,0,0,0,0,0,0,1,0
45,1,I'll give a low rating because of the experience.,unclassified,0,0,0,0,0,0,0,0
45,2,Super busy with a line out the door and hectic inside.,candidate matches,0,0,0,1,1,0,0,0
45,3,I don't understand the menu so I talk with the person taking orders (not the cashier) and ask for the most popular item or what she recommends.,candidate matches,0,0,0,0,0,1,0,0
45,4,We go over options and I'm choosing something with options large and spicy.,unclassified,0,0,0,0,0,0,0,0
45,5,Almost certain a to-go person took my order but the cashiers have no idea and just gave it away.,candidate matches,0,0,0,0,0,1,0,0
45,6,Time passes and everyone behind me is getting their food so I ask if I need to order again.,candidate matches,0,1,0,0,0,1,0,0
45,7,A cashier talks to the woman I put my order with and tells me they're making it now.,candidate matches,0,0,0,0,0,1,0,0
45,8,"An order pops up that no one claims, so I ask is that mine -- and I guess it is.",unclassified,0,0,0,0,0,0,0,0
45,9,"If someone in the back ordered the same thing and took it, I'd still be in line.",unclassified,0,0,0,0,0,0,0,0
45,10,"Food-wise, I'd give it a 2-3 star.",candidate matches,1,0,1,0,0,0,0,1
45,11,Very bland and not spicy.,candidate matches,1,0,0,0,0,0,0,0
45,12,Would stay away from #8 and not get large,unclassified,0,0,0,0,0,0,0,0
46,1,"Great poutine, can be easily shared between 2-3 people with ease.",candidate matches,1,0,0,0,0,1,1,0
46,2,"Do not expect to get any seating here, as it is busy and the line never stops -- takeout is recommended",candidate matches,0,0,0,0,1,1,0,0
47,1,By far THE BEST poutine I've ever had.,candidate matches,1,1,0,0,0,1,1,0
47,2,Everything was delish!,unclassified,0,0,0,0,0,0,0,0
47,3,I got the poutine with the chicken and chouriço and my sons got a half chicken and the other poutine with just chouriço.,candidate matches,1,0,0,0,0,1,1,0
47,4,Amazing!!,unclassified,0,0,0,0,0,0,0,0
47,5,A must try.,unclassified,0,0,0,0,0,0,0,0
47,6,The line goes quick and the staff is friendly.,candidate matches,0,1,0,1,0,0,0,0
47,7,The place is small so it's a little crowded so probably best if you take it home to eat unless u get lucky and find a table.,candidate matches,0,0,0,0,1,1,1,0
47,8,Can't wait to come back,unclassified,0,0,0,0,0,0,0,0
48,1,We got the half chicken to go and we were able to replace the fries with only salad.,candidate matches,1,0,1,0,0,1,0,0
48,2,Service was friendly and fast.,candidate matches,0,1,0,1,0,0,0,0
48,3,Orders were placed at the front and then picked up and paid for at the back.,candidate matches,0,0,0,0,0,1,0,0
48,4,"Back at our hotel, we dug into our meal and the chicken was very moist and well seasoned.",candidate matches,1,1,0,0,0,0,1,0
48,5,We got the spicy sauce but it wasn't uniformly applied on our chicken so there would be bursts of heat in some mouthfuls but not others.,candidate matches,1,0,0,0,0,0,0,0
48,6,It was possible that the spicy sauce was reduced by the salad dressing.,candidate matches,1,1,0,0,0,0,0,0
48,7,However that did not distract from our enjoyment of this chicken.,candidate matches,1,1,0,0,0,0,0,0
48,8,It was one of the best we've eaten in a long time.,candidate matches,1,0,1,0,0,0,0,0
48,9,Overall a definite repeat should we come back to Montreal.,candidate matches,0,0,0,0,0,0,1,1
49,1,Ordered the Floreana Salad and didn't love it because the chicken was too fatty...,candidate matches,1,1,1,0,0,1,0,0
49,2,the chorizo was good and the portion was huge though.,candidate matches,1,0,1,0,0,0,0,0
49,3,Also loved the sauce.,unclassified,0,0,0,0,0,0,0,0
49,4,But I prefer shish taouk type chicken.,candidate matches,1,0,0,0,0,0,0,0
50,1,Chicken was amazing.,candidate matches,1,1,1,0,0,1,1,0
50,2,Seasoned beautifully and the charcoal flavor is wonderful.,candidate matches,1,0,0,0,0,0,0,0
50,3,We arrived around 7:45pm on a Sunday evening and waited about 30 min.,candidate matches,0,0,0,1,0,0,0,0
50,4,The ordering/paying/pickup process is pretty hectic once you get inside.,candidate matches,0,0,0,0,0,1,0,0
50,5,They fill orders from the line as the food is ready so you're not always called up numerically by the number they give you when you place your order.,candidate matches,0,1,0,0,0,1,0,0
50,6,"I'd seen on prior reviews that they had rice instead of fries, but that was not the case (only fries listed on the menu and I asked about rice - not available).",candidate matches,1,0,0,0,0,0,0,0
50,7,We also asked for the spicy sauce but they forgot to include so I was disappointed to not have a chance to try it.,unclassified,0,0,0,0,0,0,0,0
50,8,We ate in the store but the checkout line was so hectic I didn't feel Iike trying to go back to ask for sauce (and have them attempt to charge me again).,candidate matches,0,0,0,0,0,1,0,0
50,9,I made only a small dent in the gigantic box of fries that came with my chicken.,candidate matches,1,0,1,0,0,0,0,0
50,10,The person in front of me bought 10 pastel de nata and sold out the shop so I was also disappointed to not have a chance to try.,candidate matches,1,0,0,0,0,0,0,0
50,11,I got the half chicken with fries and salad and my husband got the chicken on dinner salad (pretty large).,candidate matches,1,0,1,0,0,1,0,0
50,12,Both are fairly large portions for the price.,candidate matches,1,0,1,0,0,0,0,0
50,13,The crusty dinner rolls ($1) are also tasty!,unclassified,0,0,0,0,0,0,0,0
50,14,I'd probably go back - but would try to go earlier in the day.,unclassified,0,0,0,0,0,0,0,0
51,1,This place is great.,candidate matches,0,0,0,0,1,0,0,0
51,2,"The poutine with chicken and sausage seems to be the most popular dish and it's solid, but the chicken is great on it's own or in a sandwich.",candidate matches,1,0,0,0,0,1,1,0
51,3,The fries are very good on their own as well.,candidate matches,1,0,1,0,0,0,0,0
51,4,There is usually a line outside the door but it does move quickly.,candidate matches,0,1,0,1,0,0,0,0
51,5,Plenty of seating inside but it's self seating so you will just need to see what is open.,candidate matches,0,0,0,0,1,1,0,0
51,6,Baked goods like the pasteis de nata and other things are really good so don't miss out on those.,candidate matches,1,0,0,0,0,0,0,0
51,7,Great place to visit if you are in Montreal.,candidate matches,0,0,0,0,0,0,1,1
52,1,Great place!!,candidate matches,0,0,0,0,0,1,0,0
52,2,Very tasty food!,candidate matches,1,1,1,0,0,0,0,0
52,3,Good prices.,unclassified,0,0,0,0,0,0,0,0
52,4,"Bad part, it is always crowded.",candidate matches,0,1,0,0,1,0,0,0
52,5,Go early or you will find 45 minutes of waiting.,candidate matches,0,0,0,1,0,0,0,0
53,1,"On the quest to find the best poutine in Montréal, we had to visit the highly recommended Ma Poule Mouillée.",candidate matches,1,1,0,1,0,1,1,0
53,2,"They specialize in Peruvian rotisserie chicken, and the platters themselves look amazing.",candidate matches,1,0,0,0,0,0,1,0
53,3,"But, the poutine was out of this world and such a run take on the Canadian classic dish.",candidate matches,1,1,0,0,0,1,1,0
53,4,"The chicken was perfectly succulent and crispy, and we loved the tangy hot sauce that topped it all.",candidate matches,1,0,0,0,0,0,1,0
53,5,"It's more of a takeout place, and was pretty crowded.",candidate matches,0,1,0,1,1,1,0,0
53,6,"But, if you wait about 5 mins a table should open up.",unclassified,0,0,0,0,0,0,0,0
54,1,Also can't leave Montreal without trying poutine!,candidate matches,1,1,0,0,0,1,1,1
54,2,Heard this place is better than La Banquise so stopped by for lunch.,candidate matches,0,0,0,0,1,0,1,0
54,3,"When you enter, you first place your order with one of the servers.",candidate matches,0,1,0,0,0,0,0,0
54,4,Then you make your way to the cashier area and pay when your order is ready.,candidate matches,0,0,0,0,0,1,0,0
54,5,There are several tables but this place is popular so plan for takeout if you come during the lunch rush.,unclassified,0,0,0,0,0,0,0,0
54,6,"The menu is entirely in French but if you're here for the poutine, which most people are, it's #8 on the menu and you have the option of ordering either the small or large size.",candidate matches,1,1,0,0,0,0,1,0
54,7,"Unless you come with a party of more than 5, would recommend getting the small because even that is a huge portion.",unclassified,0,0,0,0,0,0,0,0
54,8,"We did see a group of teenagers order a small each, which had us worried because it's basically a heart attack on a plate.",unclassified,0,0,0,0,0,0,0,0
54,9,"Very heavy, greasy, and salty.",candidate matches,1,0,0,0,0,0,0,0
54,10,Something I would try once but probably not have again in the near future.,unclassified,0,0,0,0,0,0,0,0
54,11,Sort of like the case with Chicago deep dish pizza haha.,unclassified,0,0,0,0,0,0,0,0
54,12,I did enjoy the rotisserie chicken and cheese on top of the fries though but was not a fan of the chorizo because it was too hard and salty.,candidate matches,1,0,1,0,0,1,0,0
55,1,We love Portuguese chicken and we're excited to find one in Montreal.,candidate matches,1,0,0,0,0,0,1,0
55,2,It's cooked the classic way over fire and rotated.,candidate matches,1,0,0,0,0,0,0,0
55,3,We ordered a whole chicken what I thought was supposed to be small fries and a small salad but they were huge The chicken was tender.,candidate matches,1,1,1,0,0,1,0,0
55,4,And actually fed the two of us for a couple of days.,unclassified,0,0,0,0,0,0,0,0
55,5,"There was a huge line around the corner, but someone suggested we call in the order and it was ready in 15 minutes so we didn't have to wait in line.",candidate matches,0,1,0,1,1,0,0,0
55,6,Highly recommend.,candidate matches,0,0,0,0,0,0,1,0
56,1,Now I see why this place was recommended by everyone online of where to eat poutine in Montreal.,candidate matches,1,1,0,0,0,1,1,1
56,2,I got the small #8 ($14).,unclassified,0,0,0,0,0,0,0,0
56,3,It was an enormous portion for a small and the container had to weigh more than 2 pounds.,unclassified,0,0,0,0,0,0,0,0
56,4,The chicken had a pleasant grill taste to it in the cards along with the chorizo made for a perfect meal.,candidate matches,1,0,1,0,0,0,0,0
56,5,The rich gravy was amazing and the french fries held up to it and all the toppings.,candidate matches,1,0,1,0,0,1,0,0
58,1,"So many places online said this was the best poutine in Montreal, and it didn't disappoint!!",candidate matches,1,1,0,0,0,1,1,1
58,2,"I'm not the biggest poutine fan, but this was delicious.",candidate matches,1,1,0,0,0,1,1,0
58,3,It's like gravy and cheesy goodness with super tender chicken.,candidate matches,1,0,0,0,0,0,1,0
58,4,There's also sausage on it for meat lovers.,unclassified,0,0,0,0,0,0,0,0
58,5,Portion was huge for a petit size and it lasted me two meals.,candidate matches,1,0,1,0,0,0,0,0
58,6,Service is rather fast.,candidate matches,0,1,0,0,0,0,0,0
58,7,You order in this line at the counter and can watch them make it.,candidate matches,0,0,0,0,0,1,0,0
58,8,"It is hard to find seating inside, but you can get your order to go or sit in.",candidate matches,0,0,0,0,1,1,0,0
59,1,"The yummiest Portuguese grilled chicken in Montreal came with a load of fries and a fresh salad, especially the sauce.",candidate matches,1,1,1,0,0,1,1,0
59,2,"oh, Chorizo Sausage is so good too.",candidate matches,1,0,0,0,0,0,0,0
59,3,"got the #8 The place is small and very noisy, but they have some tables for dining in.",candidate matches,0,0,0,0,1,1,0,0
59,4,You need to wait in line for at least 20 minutes or more but Worth the wait.,candidate matches,0,0,0,1,0,0,0,0
59,5,Food: 5/5    Service: 4/5  Atmosphere: 4/5,unclassified,0,0,0,0,0,0,0,0
60,1,"Located in the Plateau Mont-Royal neighborhood of town, MA Poulle Mouillée is a very popular, no-frills spot that's as famous for it's insanely long lines and wait times as it is for their succulent Portuguese style chicken.",candidate matches,0,0,0,1,0,0,1,0
60,2,"And while trying to get that aforementioned chicken can easily require standing in a line anywhere from 45 minutes to 90 minutes, most loyalists would say that it's absolutely worth the trouble and I would agree.",candidate matches,0,1,0,0,0,0,0,0
60,3,"Jean-Jacques Rousseau once said ""Patience is bitter, but its fruit is sweet"" and boy was he right.",unclassified,0,0,0,0,0,0,0,0
60,4,The chicken coming out of this place is absolutely insane.,candidate matches,1,0,0,0,0,0,1,0
60,5,"It's full of flavor, it's moist and it is one of the bites of food I've had in a very long time.",candidate matches,1,0,0,0,0,0,0,0
60,6,"Depending on what you order, the contents of your box might change a bit but I recommend you get the ""Le Tremblay"" option for $16CAD which features some chicken breast, a ton of fries and a side salad of greens with shaved carrots in a delicious vinaigrette.",candidate matches,1,0,1,0,0,1,0,0
60,7,"Don't share, just chow down in shame.",unclassified,0,0,0,0,0,0,0,0
60,8,"It's greasy, it's tasty and full of flavor.",candidate matches,1,0,0,0,0,1,0,0
60,9,"If you're super hungry (you must be American - hi!) you can get other, larger options: ones with chorizo or even befana and while the first is scrumptious, the befana was nothing to write home about and ordering it isn't something I'd do again.",unclassified,0,0,0,0,0,0,0,0
60,10,Honestly the Tremblay is plenty of food.,candidate matches,1,0,1,0,0,0,0,0
60,11,"Service wasn't particularly friendly or fast - but man, it just doesn't matter.",candidate matches,0,1,0,0,0,0,0,0
60,12,Just get in line and you'll be rewarded with a Portuguese feast which shines some spotlight on a cultural piece of Montreal that few other places can showcase as well.,candidate matches,0,0,0,0,0,0,1,1
60,13,A+,unclassified,0,0,0,0,0,0,0,0
61,1,A must go-to spot whenever I'm visiting Montreal.,candidate matches,0,0,0,0,0,0,1,1
61,2,"This small no-frills dining joint specializes in fresh and tasty roasted Portuguese chicken, and it is always done excellently.",candidate matches,1,0,0,0,0,0,1,0
61,3,"The portions are always huge for the price (one is enough for two meals honestly), and the chicken is super moist, juicy, and tender.",candidate matches,1,0,1,0,0,0,0,0
61,4,"Their poutine is also amazing, one of my favourites in Montreal.",candidate matches,1,1,0,0,0,1,1,1
61,5,"Service is curt, but you're here for the food and it comes out fast.",candidate matches,0,1,0,1,0,0,0,0
61,6,There's limited tables/seating available on the inside and sometimes a line to get in during the busier season.,candidate matches,0,0,0,0,1,1,0,0
61,7,Definitely recommend adding this spot to your Montreal foodie itinerary.,candidate matches,0,0,0,0,0,0,1,1
62,1,"What a wonderful surprise, my wife I just walked in without knowing anything about this restaurant and enjoyed a wonderful meal....my grandson would love it here.",candidate matches,1,0,1,0,1,1,1,0
64,1,Exceeded my expectations!,unclassified,0,0,0,0,0,0,0,0
64,2,We were visiting from California and don't speak French (google translate is very helpful for the menu!).,candidate matches,0,1,0,0,0,0,0,0
64,3,The woman helping us was very kind and helpful with any questions I had.,unclassified,0,0,0,0,0,0,0,0
64,4,We ordered the half chicken with fries and salad and everything was so delicious!!!,candidate matches,1,1,1,0,0,1,0,0
64,5,The chicken was so good and tender.,candidate matches,1,1,1,0,1,1,1,0
64,6,I'm still thinking about this meal!,candidate matches,1,0,1,0,0,1,0,0
64,7,"I have a sensitive stomach (mainly sensitive to dairy) and I did end up with a slight stomach ache afterward so I'm thinking there may be some sort of dairy in the sauce or something, but honestly worth it!",unclassified,0,0,0,0,0,0,0,0
64,8,Definitely a MUST TRY,candidate matches,0,0,0,0,0,0,1,0
65,1,Large portions.,candidate matches,1,0,0,0,0,0,0,0
65,2,I was expecting more flavor in the chicken.,candidate matches,1,1,0,0,0,0,0,0
65,3,"Spicy was not spicy, mild at best.",candidate matches,1,0,0,0,0,0,0,0
65,4,Good to be a potato farmer in Canada.,unclassified,0,0,0,0,0,0,0,0
65,5,The side of fries was nauseating.,candidate matches,1,0,0,0,0,0,0,0
65,6,Some parts of the chicken were chewy from being dried out.,candidate matches,1,1,0,0,0,0,0,0
65,7,Order at counter.,candidate matches,0,0,0,0,0,1,0,0
65,8,Quick service.,candidate matches,0,1,0,0,0,0,0,0
65,9,Definitely had a fast food vibe in terms of ambience.,candidate matches,0,0,0,0,1,0,0,0
65,10,I won't be craving this anytime soon.,unclassified,0,0,0,0,0,0,0,0
66,1,Why is is so hard to order???,candidate matches,0,1,0,0,0,0,0,0
66,2,As an American trying to get some poutine here it was so difficult.,candidate matches,1,1,0,0,0,1,1,0
66,3,Their menu didn't even look like there was poutine on it so we didn't know how to order and when we asked they were so stuck up so we ended up not even getting the poutine and just chicken and fries.,candidate matches,1,1,1,0,0,1,1,0
66,4,But even so the portion was more like fries with a side of chicken.,candidate matches,1,0,1,0,0,1,0,0
66,5,They are absolutely not friendly to Americans at all because they were already giving us snarky looks when we were literally just trying our best to figure out how to order.,unclassified,0,0,0,0,0,0,0,0
66,6,"I understand that we may come off as ""annoying"" but like help us out here.",unclassified,0,0,0,0,0,0,0,0
66,7,Overall the food we got was OKAY.,candidate matches,1,0,1,0,1,1,0,0
66,8,Nothing special whatsoever.,unclassified,0,0,0,0,0,0,0,0
66,9,Felt like regular chicken and fries to me.,candidate matches,1,0,1,0,0,0,0,0
67,1,Insanely delicious!,unclassified,0,0,0,0,0,0,0,0
67,2,Some of the best food I had in Montreal.,candidate matches,1,0,1,0,0,1,1,1
67,3,Don't be deterred by the line -- it moves fast.,candidate matches,0,1,0,1,0,0,0,0
67,4,They give you a TON of food: we made the mistake of ordering a large poutine in addition to our meals but a small would have been so much more than enough.,candidate matches,1,1,1,0,0,1,1,0
67,5,The chicken is tender and so flavorful.,candidate matches,1,0,0,0,0,0,1,0
67,6,"The poutine is really special; covered with Portuguese chicken, chorizo, and gravy.",candidate matches,1,1,0,0,0,1,1,0
67,7,And the chicken sandwich was also delicious.,candidate matches,1,1,1,0,0,1,0,0
67,8,Come here if you're in Montreal!,candidate matches,0,0,0,0,0,0,1,1
67,9,Just order less food then you think,candidate matches,0,1,0,0,0,1,0,0
68,1,Yummy dishes.,candidate matches,0,0,0,0,1,0,0,0
68,2,I have been here 3 times and ordered different things.,candidate matches,0,0,0,0,0,0,1,0
68,3,Each hit the spot and was satisfying.,unclassified,0,0,0,0,0,0,0,0
68,4,Thanks to the chef for doing a good job.,unclassified,0,0,0,0,0,0,0,0
68,5,The staff took my special instructions and it showed in the result.,unclassified,0,0,0,0,0,0,0,0
69,1,This Portuguese chicken is amazing.,candidate matches,1,0,0,0,0,0,1,0
69,2,It's a must try if Montreal.,candidate matches,0,0,0,0,0,0,1,1
69,3,The line can be very long and seating inside is limited.,candidate matches,0,0,0,1,0,0,0,0
69,4,Worth the wait though as the chicken is very flavorful.,candidate matches,1,1,0,0,0,0,0,0
69,5,You can see them making it fresh as you step up to order.,candidate matches,0,1,0,0,0,0,0,0
69,6,Half chicken comes with fries and salad.,candidate matches,1,0,1,0,0,1,0,0
69,7,Good portion size,unclassified,0,0,0,0,0,0,0,0
70,1,"My friend and I were stuck in Montreal and were recommended by a Canadian friend to go try some ""well-known"" poutine.",candidate matches,1,1,0,0,0,1,1,1
70,2,"I've never been a fan of poutine in the States, but fully acknowledge I've probably never had high-quality poutine.",candidate matches,1,1,0,0,0,1,1,0
70,3,We read the reviews for this shop and fully expected the long wait.,candidate matches,0,0,0,1,0,0,0,0
70,4,"Service was fast and NOT rude (we read many reviews saying they were rude), and we made sure to grab some egg tarts on the way out the door.",candidate matches,1,1,0,0,0,1,0,0
70,5,We ordered the #8 poutine half size and did not regret it.,candidate matches,1,0,0,0,0,1,1,0
70,6,"Overall, the poutine was incredibly savory - would highly recommend getting a salad or soda to cut the salt.",candidate matches,1,1,0,0,0,1,1,0
70,7,Each item in the poutine was quality!,candidate matches,1,1,1,0,0,1,1,0
70,8,"Fries were crisp (not soggy under the gravy), gravy had a nice flavor, chicken was moist and the skin was a nice touch, and cheese curds were tasty with a nice chew and flavor.",candidate matches,1,0,0,0,0,1,0,0
70,9,"Very busy inside on a Sunday afternoon, most folks order and grab takeout.",candidate matches,0,0,0,0,1,0,0,0
70,10,Lots of families too.,unclassified,0,0,0,0,0,0,0,0
70,11,"Friend's Review: ""The chicken was the best thing.",candidate matches,1,1,1,0,0,0,1,0
70,12,"Just go and get the chicken.""",candidate matches,1,1,0,0,0,1,0,0
71,1,The line is long but it moves fast!,candidate matches,0,1,0,1,0,0,0,0
71,2,I had to let a couple people pass me because I was still taking in the menu and the ordering system.,candidate matches,0,0,0,0,0,1,0,0
